Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_diff,Power_proxy,Tool_wear_norm,FailureMode
L,296.8,308.3,1506,45.9,182,0,0,0,0,0,0,11.5,69125.4,0.7193675889328063,NORMAL
L,301.5,310.6,1587,33.7,122,0,0,0,0,0,0,9.100000000000025,53481.9,0.4822134387351778,NORMAL
L,302.3,311.0,1446,37.6,75,0,0,0,0,0,0,8.699999999999989,54369.6,0.2964426877470356,NORMAL
L,304.3,313.5,1464,36.7,194,0,0,0,0,0,0,9.199999999999989,53728.8,0.766798418972332,NORMAL
L,302.4,311.0,1317,59.4,179,0,0,0,0,0,0,8.600000000000023,78229.8,0.7075098814229249,NORMAL
L,297.6,308.5,1678,34.2,114,0,0,0,0,0,0,10.899999999999975,57387.600000000006,0.4505928853754941,NORMAL
L,300.1,309.7,1641,30.4,41,0,0,0,0,0,0,9.599999999999966,49886.4,0.1620553359683794,NORMAL
L,303.5,312.7,1393,49.3,82,0,0,0,0,0,0,9.199999999999989,68674.9,0.3241106719367589,NORMAL
L,300.5,311.6,1525,37.6,191,0,0,0,0,0,0,11.100000000000025,57340.0,0.7549407114624506,NORMAL
L,298.0,307.6,1654,28.9,123,0,0,0,0,0,0,9.600000000000025,47800.6,0.4861660079051383,NORMAL
L,304.1,313.6,1556,37.4,129,0,0,0,0,0,0,9.5,58194.4,0.5098814229249012,NORMAL
L,302.2,311.3,1602,32.8,120,0,0,0,0,0,0,9.100000000000025,52545.6,0.4743083003952569,NORMAL
L,298.9,310.6,1585,38.1,7,0,0,0,0,0,0,11.700000000000044,60388.5,0.0276679841897233,NORMAL
L,300.0,309.6,1618,28.7,53,0,0,0,0,0,0,9.600000000000025,46436.6,0.2094861660079051,NORMAL
L,302.1,310.9,1658,30.3,186,0,0,0,0,0,0,8.799999999999955,50237.4,0.7351778656126482,NORMAL
L,301.7,309.9,1524,46.6,104,0,0,0,0,0,0,8.199999999999989,71018.40000000001,0.4110671936758893,NORMAL
L,303.3,311.4,1732,25.6,232,0,0,0,0,0,0,8.099999999999966,44339.2,0.91699604743083,NORMAL
L,300.5,311.9,1576,31.1,149,0,0,0,0,0,0,11.399999999999975,49013.600000000006,0.5889328063241107,NORMAL
L,300.6,310.2,1318,51.0,8,0,0,0,0,0,0,9.599999999999966,67218.0,0.0316205533596837,NORMAL
L,302.7,312.4,1360,47.8,11,0,0,0,0,0,0,9.699999999999989,65007.99999999999,0.0434782608695652,NORMAL
L,302.8,311.0,1564,38.5,85,0,0,0,0,0,0,8.199999999999989,60214.0,0.3359683794466403,NORMAL
L,300.1,309.4,1694,27.4,44,0,0,0,0,0,0,9.299999999999956,46415.6,0.1739130434782608,NORMAL
L,297.5,308.4,1723,27.3,67,0,0,0,0,0,0,10.899999999999975,47037.9,0.2648221343873518,NORMAL
L,302.2,310.8,1673,32.9,52,0,0,0,0,0,0,8.600000000000023,55041.7,0.2055335968379446,NORMAL
L,298.6,309.6,1611,35.7,23,0,0,0,0,0,0,11.0,57512.7,0.0909090909090909,NORMAL
L,302.2,311.5,1427,43.8,88,0,0,0,0,0,0,9.300000000000011,62502.6,0.3478260869565217,NORMAL
L,300.9,310.6,1598,35.4,186,0,0,0,0,0,0,9.700000000000044,56569.2,0.7351778656126482,NORMAL
L,300.1,309.7,1410,48.3,118,0,0,0,0,0,0,9.599999999999966,68103.0,0.466403162055336,NORMAL
L,302.6,312.1,1519,38.1,178,0,0,0,0,0,0,9.5,57873.9,0.7035573122529645,NORMAL
L,299.8,311.1,1300,64.2,165,0,0,0,0,0,0,11.300000000000011,83460.0,0.6521739130434783,NORMAL
L,300.5,311.9,1710,28.4,158,0,0,0,0,0,0,11.399999999999975,48564.0,0.6245059288537549,NORMAL
L,300.4,309.6,1432,44.7,192,0,0,0,0,0,0,9.200000000000044,64010.4,0.758893280632411,NORMAL
L,299.6,311.1,1521,37.2,131,0,0,0,0,0,0,11.5,56581.2,0.5177865612648221,NORMAL
L,298.6,308.3,1422,40.4,179,0,0,0,0,0,0,9.699999999999989,57448.8,0.7075098814229249,NORMAL
L,301.9,311.0,1669,32.2,191,0,0,0,0,0,0,9.100000000000025,53741.8,0.7549407114624506,NORMAL
L,303.6,312.7,1429,47.7,198,0,0,0,0,0,0,9.099999999999966,68163.3,0.782608695652174,NORMAL
L,300.6,311.5,1459,47.0,63,0,0,0,0,0,0,10.899999999999975,68573.0,0.2490118577075099,NORMAL
L,298.6,309.8,1370,56.0,0,0,0,0,0,0,0,11.199999999999989,76720.0,0.0,NORMAL
L,298.6,310.1,1533,33.9,24,0,0,0,0,0,0,11.5,51968.7,0.0948616600790513,NORMAL
L,300.6,310.3,1648,30.5,217,1,1,0,0,0,0,9.699999999999989,50264.0,0.857707509881423,TWF
L,300.2,311.6,1356,53.5,132,0,0,0,0,0,0,11.400000000000034,72546.0,0.5217391304347826,NORMAL
L,298.1,307.8,1524,40.8,71,0,0,0,0,0,0,9.699999999999989,62179.2,0.2806324110671936,NORMAL
L,299.5,310.7,1589,33.5,5,0,0,0,0,0,0,11.199999999999989,53231.5,0.0197628458498023,NORMAL
L,298.1,307.8,1379,49.1,135,0,0,0,0,0,0,9.699999999999989,67708.90000000001,0.5335968379446641,NORMAL
L,299.3,308.6,1437,48.1,67,0,0,0,0,0,0,9.300000000000011,69119.7,0.2648221343873518,NORMAL
L,301.5,310.5,1535,39.0,204,0,0,0,0,0,0,9.0,59865.0,0.8063241106719368,NORMAL
L,300.6,312.0,1406,55.1,136,0,0,0,0,0,0,11.399999999999975,77470.6,0.5375494071146245,NORMAL
L,296.6,307.4,1616,28.0,175,0,0,0,0,0,0,10.799999999999956,45248.0,0.691699604743083,NORMAL
L,302.1,310.9,1666,30.7,203,0,0,0,0,0,0,8.799999999999955,51146.2,0.8023715415019763,NORMAL
L,300.5,311.4,1432,47.5,51,0,0,0,0,0,0,10.899999999999975,68020.0,0.2015810276679842,NORMAL
L,300.9,310.9,1477,41.5,100,0,0,0,0,0,0,10.0,61295.5,0.3952569169960474,NORMAL
L,301.7,309.8,1491,39.3,114,0,0,0,0,0,0,8.100000000000023,58596.3,0.4505928853754941,NORMAL
L,302.8,310.6,2016,19.9,199,0,0,0,0,0,0,7.800000000000011,40118.4,0.7865612648221344,NORMAL
L,297.4,308.4,1343,40.0,61,0,0,0,0,0,0,11.0,53720.0,0.2411067193675889,NORMAL
L,297.6,308.3,1478,42.3,193,0,0,0,0,0,0,10.699999999999989,62519.4,0.7628458498023716,NORMAL
L,298.5,309.8,1468,40.9,157,0,0,0,0,0,0,11.300000000000011,60041.2,0.6205533596837944,NORMAL
L,298.0,309.2,1527,39.5,85,0,0,0,0,0,0,11.199999999999989,60316.5,0.3359683794466403,NORMAL
L,297.9,307.6,1503,40.7,124,0,0,0,0,0,0,9.700000000000044,61172.100000000006,0.4901185770750988,NORMAL
L,300.2,309.7,1448,36.8,14,0,0,0,0,0,0,9.5,53286.4,0.0553359683794466,NORMAL
L,297.1,308.4,1550,37.0,167,0,0,0,0,0,0,11.299999999999956,57350.0,0.6600790513833992,NORMAL
L,301.0,310.4,1563,34.4,124,0,0,0,0,0,0,9.399999999999975,53767.2,0.4901185770750988,NORMAL
L,302.2,311.5,1481,40.4,93,0,0,0,0,0,0,9.300000000000011,59832.4,0.3675889328063241,NORMAL
L,298.2,308.0,1411,42.4,48,0,0,0,0,0,0,9.800000000000011,59826.4,0.1897233201581027,NORMAL
L,300.4,311.6,1200,76.6,3,1,0,0,1,0,0,11.200000000000044,91920.0,0.0118577075098814,PWF
L,300.1,309.7,1680,33.8,140,0,0,0,0,0,0,9.599999999999966,56783.99999999999,0.5533596837944664,NORMAL
L,300.7,310.1,1542,35.5,191,0,0,0,0,0,0,9.400000000000034,54741.0,0.7549407114624506,NORMAL
L,300.7,310.6,1540,52.7,85,0,0,0,0,0,0,9.900000000000034,81158.0,0.3359683794466403,NORMAL
L,302.2,310.8,2203,16.6,47,0,0,0,0,0,0,8.600000000000023,36569.8,0.1857707509881423,NORMAL
L,303.8,312.7,1414,41.7,190,0,0,0,0,0,0,8.899999999999977,58963.8,0.7509881422924901,NORMAL
L,300.1,309.7,1601,35.8,160,0,0,0,0,0,0,9.599999999999966,57315.8,0.6324110671936759,NORMAL
L,302.4,311.6,1622,35.0,68,0,0,0,0,0,0,9.200000000000044,56770.0,0.2687747035573122,NORMAL
L,299.1,310.2,1352,52.8,41,0,0,0,0,0,0,11.099999999999966,71385.59999999999,0.1620553359683794,NORMAL
L,300.8,311.3,1462,41.4,75,0,0,0,0,0,0,10.5,60526.8,0.2964426877470356,NORMAL
L,300.2,310.1,1649,30.5,43,0,0,0,0,0,0,9.900000000000034,50294.5,0.1699604743083003,NORMAL
L,299.0,308.6,1648,30.8,98,0,0,0,0,0,0,9.600000000000025,50758.4,0.3873517786561264,NORMAL
L,298.0,308.9,1578,35.6,153,0,0,0,0,0,0,10.899999999999975,56176.8,0.6047430830039525,NORMAL
L,302.4,310.3,1480,45.8,123,0,0,0,0,0,0,7.900000000000034,67784.0,0.4861660079051383,NORMAL
L,300.5,309.7,1887,24.3,28,0,0,0,0,0,0,9.199999999999989,45854.1,0.1106719367588932,NORMAL
L,298.3,308.8,1645,30.4,33,0,0,0,0,0,0,10.5,50008.0,0.1304347826086956,NORMAL
L,301.4,310.8,1610,34.6,187,0,0,0,0,0,0,9.400000000000034,55706.0,0.7391304347826086,NORMAL
L,297.4,308.5,1782,25.9,54,0,0,0,0,0,0,11.100000000000025,46153.8,0.2134387351778656,NORMAL
L,296.8,308.0,1497,41.7,231,0,0,0,0,0,0,11.199999999999989,62424.9,0.9130434782608696,NORMAL
L,296.6,307.4,1465,47.8,187,0,0,0,0,0,0,10.799999999999956,70027.0,0.7391304347826086,NORMAL
L,301.6,310.1,1362,55.8,70,1,0,1,0,0,0,8.5,75999.59999999999,0.2766798418972332,HDF
L,296.2,307.2,1515,36.5,38,0,0,0,0,0,0,11.0,55297.5,0.150197628458498,NORMAL
L,297.5,308.8,1417,49.8,177,0,0,0,0,0,0,11.300000000000011,70566.59999999999,0.6996047430830039,NORMAL
L,296.8,307.8,1573,36.4,126,0,0,0,0,0,0,11.0,57257.2,0.4980237154150198,NORMAL
L,297.4,308.4,1378,39.9,63,0,0,0,0,0,0,11.0,54982.2,0.2490118577075099,NORMAL
L,299.4,309.0,1800,24.3,128,0,0,0,0,0,0,9.600000000000025,43740.0,0.5059288537549407,NORMAL
L,298.4,309.0,1474,52.7,95,0,0,0,0,0,0,10.600000000000025,77679.8,0.375494071146245,NORMAL
L,300.8,311.2,1481,38.5,181,0,0,0,0,0,1,10.399999999999975,57018.5,0.7154150197628458,NORMAL
L,300.0,311.4,1508,38.2,18,0,0,0,0,0,0,11.399999999999975,57605.600000000006,0.0711462450592885,NORMAL
L,299.5,309.9,1402,51.7,58,0,0,0,0,0,0,10.399999999999975,72483.40000000001,0.2292490118577075,NORMAL
L,301.2,310.8,1479,41.2,155,0,0,0,0,0,0,9.600000000000025,60934.8,0.6126482213438735,NORMAL
L,297.5,308.9,1390,44.6,140,0,0,0,0,0,0,11.399999999999975,61994.0,0.5533596837944664,NORMAL
L,301.6,310.7,1424,50.5,214,0,0,0,0,0,0,9.099999999999966,71912.0,0.8458498023715415,NORMAL
L,300.6,311.8,1501,44.8,226,0,0,0,0,0,0,11.199999999999989,67244.8,0.8932806324110671,NORMAL
L,303.4,312.0,1521,35.9,215,1,1,0,0,0,0,8.600000000000023,54603.9,0.849802371541502,TWF
L,300.9,310.4,1561,32.7,67,0,0,0,0,0,0,9.5,51044.7,0.2648221343873518,NORMAL
L,303.6,313.0,1617,30.9,122,0,0,0,0,0,0,9.399999999999975,49965.3,0.4822134387351778,NORMAL
L,298.6,309.5,1547,44.8,36,0,0,0,0,0,0,10.899999999999975,69305.59999999999,0.1422924901185771,NORMAL
L,300.3,309.5,1551,37.9,42,0,0,0,0,0,0,9.199999999999989,58782.9,0.1660079051383399,NORMAL
L,300.8,311.1,1480,41.1,176,0,0,0,0,0,0,10.300000000000011,60828.0,0.6956521739130435,NORMAL
L,298.4,308.3,1473,39.9,184,0,0,0,0,0,0,9.900000000000034,58772.7,0.7272727272727273,NORMAL
L,300.3,311.1,1605,37.1,160,0,0,0,0,0,0,10.800000000000011,59545.5,0.6324110671936759,NORMAL
L,302.3,310.8,1723,26.3,213,0,0,0,0,0,0,8.5,45314.9,0.841897233201581,NORMAL
L,300.0,309.5,1641,30.1,35,0,0,0,0,0,0,9.5,49394.100000000006,0.1383399209486166,NORMAL
L,296.6,307.5,1439,45.5,199,0,0,0,0,0,0,10.899999999999975,65474.5,0.7865612648221344,NORMAL
L,300.4,310.0,1282,66.1,40,0,0,0,0,0,0,9.600000000000025,84740.2,0.1581027667984189,NORMAL
L,298.8,309.8,1508,36.3,69,0,0,0,0,0,0,11.0,54740.4,0.2727272727272727,NORMAL
L,300.9,310.9,1497,43.2,62,0,0,0,0,0,0,10.0,64670.4,0.2450592885375494,NORMAL
L,300.4,309.6,1553,43.9,75,0,0,0,0,0,0,9.200000000000044,68176.7,0.2964426877470356,NORMAL
L,300.6,311.7,1556,34.9,76,0,0,0,0,0,0,11.099999999999966,54304.4,0.300395256916996,NORMAL
L,301.5,310.5,1556,39.1,48,0,0,0,0,0,0,9.0,60839.600000000006,0.1897233201581027,NORMAL
L,297.9,308.9,1393,40.6,45,0,0,0,0,0,0,11.0,56555.8,0.1778656126482213,NORMAL
L,299.0,310.4,1713,28.0,116,0,0,0,0,0,0,11.399999999999975,47964.0,0.458498023715415,NORMAL
L,298.1,307.9,1665,32.0,7,0,0,0,0,0,0,9.799999999999956,53280.0,0.0276679841897233,NORMAL
L,301.9,311.2,1657,29.1,23,0,0,0,0,0,0,9.300000000000011,48218.7,0.0909090909090909,NORMAL
L,297.4,309.2,1698,29.4,119,0,0,0,0,0,0,11.800000000000011,49921.2,0.4703557312252964,NORMAL
L,298.1,307.7,1664,27.6,145,0,0,0,0,0,0,9.599999999999966,45926.4,0.5731225296442688,NORMAL
L,303.4,311.6,1564,41.9,137,0,0,0,0,0,0,8.200000000000045,65531.6,0.541501976284585,NORMAL
L,304.0,313.1,1720,28.7,106,0,0,0,0,0,0,9.100000000000025,49364.0,0.4189723320158103,NORMAL
L,302.4,311.1,1634,34.2,184,0,0,0,0,0,0,8.700000000000045,55882.8,0.7272727272727273,NORMAL
L,298.0,308.7,1619,40.1,45,0,0,0,0,0,0,10.699999999999989,64921.9,0.1778656126482213,NORMAL
L,297.4,308.6,1532,38.7,136,0,0,0,0,0,0,11.200000000000044,59288.4,0.5375494071146245,NORMAL
L,297.5,309.3,1675,29.8,72,0,0,0,0,0,0,11.800000000000011,49915.0,0.2845849802371542,NORMAL
L,300.5,311.7,1409,54.7,104,0,0,0,0,0,0,11.199999999999989,77072.3,0.4110671936758893,NORMAL
L,298.7,309.9,1753,26.8,40,0,0,0,0,0,0,11.199999999999989,46980.4,0.1581027667984189,NORMAL
L,295.7,306.5,1737,26.2,97,0,0,0,0,0,0,10.800000000000011,45509.4,0.383399209486166,NORMAL
L,297.2,308.8,1451,43.1,68,0,0,0,0,0,0,11.600000000000025,62538.1,0.2687747035573122,NORMAL
L,300.4,310.0,1423,44.2,189,0,0,0,0,0,0,9.600000000000025,62896.600000000006,0.7470355731225297,NORMAL
L,298.9,310.6,1387,52.7,2,0,0,0,0,0,0,11.700000000000044,73094.90000000001,0.0079051383399209,NORMAL
L,300.3,311.7,1317,56.5,7,0,0,0,0,0,0,11.399999999999975,74410.5,0.0276679841897233,NORMAL
L,296.9,307.5,2721,9.3,18,1,0,0,1,0,0,10.600000000000025,25305.300000000003,0.0711462450592885,PWF
L,298.3,309.1,1616,31.1,195,0,0,0,0,0,0,10.800000000000011,50257.600000000006,0.7707509881422925,NORMAL
L,298.2,308.4,1388,53.8,137,0,0,0,0,0,0,10.199999999999989,74674.4,0.541501976284585,NORMAL
L,298.2,307.8,1528,31.1,194,0,0,0,0,0,0,9.600000000000025,47520.8,0.766798418972332,NORMAL
L,301.4,310.5,1571,33.9,208,0,0,0,0,0,0,9.100000000000025,53256.9,0.8221343873517787,NORMAL
L,300.5,310.5,1373,47.4,56,0,0,0,0,0,0,10.0,65080.2,0.2213438735177865,NORMAL
L,300.8,311.7,1655,32.2,12,0,0,0,0,0,0,10.899999999999975,53291.00000000001,0.0474308300395256,NORMAL
L,301.7,310.9,1608,33.0,160,0,0,0,0,0,0,9.199999999999989,53064.0,0.6324110671936759,NORMAL
L,298.5,308.2,1654,27.1,13,0,0,0,0,0,0,9.699999999999989,44823.4,0.0513833992094861,NORMAL
L,301.5,311.1,1459,45.1,97,0,0,0,0,0,0,9.600000000000025,65800.90000000001,0.383399209486166,NORMAL
L,298.4,308.3,1433,62.3,20,1,0,0,1,0,0,9.900000000000034,89275.9,0.0790513833992094,PWF
L,299.0,308.7,1706,28.6,206,0,0,0,0,0,0,9.699999999999989,48791.600000000006,0.8142292490118577,NORMAL
L,299.1,310.3,1459,46.7,84,0,0,0,0,0,0,11.199999999999989,68135.3,0.3320158102766798,NORMAL
L,299.9,311.3,1535,38.1,160,0,0,0,0,0,0,11.400000000000034,58483.5,0.6324110671936759,NORMAL
L,298.8,309.8,1509,36.2,57,0,0,0,0,0,0,11.0,54625.8,0.225296442687747,NORMAL
L,303.0,311.2,1735,26.1,194,0,0,0,0,0,0,8.199999999999989,45283.5,0.766798418972332,NORMAL
L,298.3,309.0,1408,45.4,98,0,0,0,0,0,0,10.699999999999989,63923.2,0.3873517786561264,NORMAL
L,298.2,309.0,1353,57.8,89,0,0,0,0,0,0,10.800000000000011,78203.4,0.3517786561264822,NORMAL
L,301.1,310.1,1666,27.2,40,0,0,0,0,0,0,9.0,45315.2,0.1581027667984189,NORMAL
L,301.5,310.5,1927,22.4,149,0,0,0,0,0,0,9.0,43164.8,0.5889328063241107,NORMAL
L,298.4,309.2,1610,32.4,194,0,0,0,0,0,0,10.800000000000011,52164.0,0.766798418972332,NORMAL
L,298.4,308.7,1523,36.1,126,0,0,0,0,0,0,10.300000000000011,54980.3,0.4980237154150198,NORMAL
L,298.2,308.0,1658,30.0,3,0,0,0,0,0,0,9.800000000000011,49740.0,0.0118577075098814,NORMAL
L,297.5,308.8,1477,39.0,127,0,0,0,0,0,0,11.300000000000011,57603.0,0.5019762845849802,NORMAL
L,303.6,312.4,1418,46.0,128,0,0,0,0,0,0,8.799999999999955,65228.0,0.5059288537549407,NORMAL
L,300.0,311.4,1483,45.6,187,0,0,0,0,0,0,11.399999999999975,67624.8,0.7391304347826086,NORMAL
L,298.5,309.3,1623,33.1,109,0,0,0,0,0,0,10.800000000000011,53721.3,0.4308300395256917,NORMAL
L,302.3,311.3,1439,41.8,96,0,0,0,0,0,0,9.0,60150.2,0.3794466403162055,NORMAL
L,298.7,309.7,1667,30.4,92,0,0,0,0,0,0,11.0,50676.8,0.3636363636363636,NORMAL
L,298.5,309.6,1419,41.5,105,0,0,0,0,0,0,11.100000000000025,58888.5,0.4150197628458498,NORMAL
L,302.5,311.5,1677,29.2,49,0,0,0,0,0,0,9.0,48968.4,0.1936758893280632,NORMAL
L,297.7,308.8,1896,24.5,186,0,0,0,0,0,0,11.100000000000025,46452.0,0.7351778656126482,NORMAL
L,298.6,308.4,1485,42.9,38,0,0,0,0,0,0,9.799999999999956,63706.5,0.150197628458498,NORMAL
L,304.2,313.4,1644,31.7,23,0,0,0,0,0,0,9.199999999999989,52114.8,0.0909090909090909,NORMAL
L,297.4,308.8,1462,49.7,132,0,0,0,0,0,0,11.400000000000034,72661.40000000001,0.5217391304347826,NORMAL
L,302.6,310.8,1486,36.4,160,0,0,0,0,0,0,8.199999999999989,54090.4,0.6324110671936759,NORMAL
L,301.3,311.1,1413,42.0,221,0,0,0,0,0,0,9.800000000000011,59346.0,0.8735177865612648,NORMAL
L,297.6,308.7,1622,37.9,79,0,0,0,0,0,0,11.099999999999966,61473.8,0.3122529644268774,NORMAL
L,299.5,308.8,1965,20.4,164,0,0,0,0,0,0,9.300000000000011,40086.0,0.6482213438735178,NORMAL
L,296.9,307.7,1550,39.7,124,0,0,0,0,0,0,10.800000000000011,61535.00000000001,0.4901185770750988,NORMAL
L,302.4,310.8,1686,28.8,150,0,0,0,0,0,0,8.400000000000034,48556.8,0.5928853754940712,NORMAL
L,297.0,307.9,1493,46.1,173,0,0,0,0,0,0,10.899999999999975,68827.3,0.6837944664031621,NORMAL
L,302.9,312.5,1683,32.1,85,0,0,0,0,0,0,9.600000000000025,54024.3,0.3359683794466403,NORMAL
L,300.0,311.2,1504,37.9,58,0,0,0,0,0,0,11.199999999999989,57001.6,0.2292490118577075,NORMAL
L,298.3,309.4,1570,35.6,138,0,0,0,0,0,0,11.099999999999966,55892.0,0.5454545454545454,NORMAL
L,298.2,307.9,1847,23.6,69,0,0,0,0,0,0,9.699999999999989,43589.2,0.2727272727272727,NORMAL
L,298.5,308.3,1811,24.7,27,0,0,0,0,0,0,9.800000000000011,44731.7,0.1067193675889328,NORMAL
L,300.1,309.4,1434,47.3,127,0,0,0,0,0,0,9.299999999999956,67828.2,0.5019762845849802,NORMAL
L,298.0,308.6,1430,57.0,43,0,0,0,0,0,0,10.600000000000025,81510.0,0.1699604743083003,NORMAL
L,298.1,309.2,1802,26.9,83,0,0,0,0,0,0,11.099999999999966,48473.8,0.3280632411067193,NORMAL
L,299.5,310.0,1502,38.5,52,0,0,0,0,0,0,10.5,57827.0,0.2055335968379446,NORMAL
L,300.3,311.7,1989,22.3,121,0,0,0,0,0,0,11.399999999999975,44354.7,0.4782608695652174,NORMAL
L,300.7,311.2,1878,24.3,24,0,0,0,0,0,0,10.5,45635.4,0.0948616600790513,NORMAL
L,300.7,309.9,1775,26.6,149,0,0,0,0,0,0,9.199999999999989,47215.0,0.5889328063241107,NORMAL
L,303.7,312.2,1619,34.9,92,0,0,0,0,0,0,8.5,56503.1,0.3636363636363636,NORMAL
L,298.9,308.5,1467,44.7,136,0,0,0,0,0,0,9.600000000000025,65574.90000000001,0.5375494071146245,NORMAL
L,298.3,309.4,1468,46.2,10,0,0,0,0,0,0,11.099999999999966,67821.6,0.0395256916996047,NORMAL
L,297.5,308.6,1208,62.3,28,0,0,0,0,0,0,11.100000000000025,75258.4,0.1106719367588932,NORMAL
L,303.6,313.0,1593,31.6,52,0,0,0,0,0,0,9.399999999999975,50338.8,0.2055335968379446,NORMAL
L,298.1,308.1,1616,32.8,65,0,0,0,0,0,0,10.0,53004.8,0.2569169960474308,NORMAL
L,302.0,310.7,1698,28.1,39,0,0,0,0,0,0,8.699999999999989,47713.8,0.1541501976284585,NORMAL
L,301.5,310.7,1686,27.9,135,0,0,0,0,0,0,9.199999999999989,47039.4,0.5335968379446641,NORMAL
L,296.8,307.8,1480,39.4,122,0,0,0,0,0,0,11.0,58312.0,0.4822134387351778,NORMAL
L,301.3,310.0,1665,31.4,0,0,0,0,0,0,0,8.699999999999989,52281.0,0.0,NORMAL
L,303.9,312.7,1800,24.3,158,0,0,0,0,0,0,8.800000000000011,43740.0,0.6245059288537549,NORMAL
L,303.2,312.5,1518,39.9,146,0,0,0,0,0,0,9.300000000000011,60568.2,0.5770750988142292,NORMAL
L,301.3,311.0,1582,35.6,202,0,0,0,0,0,0,9.699999999999989,56319.2,0.7984189723320159,NORMAL
L,296.8,307.6,1588,37.6,126,0,0,0,0,0,0,10.800000000000011,59708.8,0.4980237154150198,NORMAL
L,299.1,310.1,1416,41.2,185,0,0,0,0,0,0,11.0,58339.2,0.7312252964426877,NORMAL
L,297.1,308.4,1529,40.4,165,0,0,0,0,0,0,11.299999999999956,61771.6,0.6521739130434783,NORMAL
L,298.5,308.0,1624,29.8,160,0,0,0,0,0,0,9.5,48395.2,0.6324110671936759,NORMAL
L,300.4,311.7,1373,47.2,3,0,0,0,0,0,0,11.300000000000011,64805.600000000006,0.0118577075098814,NORMAL
L,299.0,310.3,1584,34.4,83,0,0,0,0,0,0,11.300000000000011,54489.6,0.3280632411067193,NORMAL
L,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,10.599999999999966,51745.2,0.7233201581027668,NORMAL
L,298.0,307.8,1716,26.6,9,0,0,0,0,0,0,9.800000000000011,45645.600000000006,0.0355731225296442,NORMAL
L,303.7,312.5,1632,36.6,186,0,0,0,0,0,0,8.800000000000011,59731.2,0.7351778656126482,NORMAL
L,301.7,310.7,1641,31.9,192,0,0,0,0,0,0,9.0,52347.9,0.758893280632411,NORMAL
L,296.7,307.7,1927,23.9,112,0,0,0,0,0,0,11.0,46055.3,0.4426877470355731,NORMAL
L,299.0,310.1,1886,21.2,13,0,0,0,0,0,0,11.100000000000025,39983.2,0.0513833992094861,NORMAL
L,298.8,308.8,1523,44.4,55,0,0,0,0,0,0,10.0,67621.2,0.217391304347826,NORMAL
L,299.0,310.3,1501,43.0,91,0,0,0,0,0,0,11.300000000000011,64543.0,0.3596837944664031,NORMAL
L,300.6,311.7,1553,39.8,0,0,0,0,0,0,0,11.099999999999966,61809.4,0.0,NORMAL
L,302.0,311.1,1373,55.7,157,0,0,0,0,0,0,9.100000000000025,76476.1,0.6205533596837944,NORMAL
L,302.4,310.1,1429,43.7,104,0,0,0,0,0,0,7.700000000000045,62447.3,0.4110671936758893,NORMAL
L,301.3,310.5,1390,45.8,63,0,0,0,0,0,0,9.199999999999989,63661.99999999999,0.2490118577075099,NORMAL
L,302.2,310.9,1506,34.0,49,0,0,0,0,0,0,8.699999999999989,51204.0,0.1936758893280632,NORMAL
L,302.0,310.0,1832,22.9,178,0,0,0,0,0,0,8.0,41952.8,0.7035573122529645,NORMAL
L,297.4,308.6,1820,24.6,79,0,0,0,0,0,0,11.200000000000044,44772.0,0.3122529644268774,NORMAL
L,300.7,312.1,1498,44.0,155,0,0,0,0,0,0,11.400000000000034,65912.0,0.6126482213438735,NORMAL
L,297.4,309.4,1473,45.5,94,0,0,0,0,0,0,12.0,67021.5,0.3715415019762846,NORMAL
L,301.2,311.0,1670,33.0,200,0,0,0,0,0,0,9.800000000000011,55110.0,0.7905138339920948,NORMAL
L,299.2,310.7,1737,27.0,225,1,1,0,0,0,0,11.5,46899.0,0.8893280632411067,TWF
L,302.2,311.5,1744,31.2,172,0,0,0,0,0,0,9.300000000000011,54412.8,0.6798418972332015,NORMAL
L,299.9,309.6,1280,59.3,163,0,0,0,0,0,0,9.700000000000044,75904.0,0.6442687747035574,NORMAL
L,299.0,310.1,1531,36.0,57,0,0,0,0,0,0,11.100000000000025,55116.0,0.225296442687747,NORMAL
L,302.3,311.3,1457,44.5,83,0,0,0,0,0,0,9.0,64836.5,0.3280632411067193,NORMAL
L,302.4,311.3,1392,50.5,51,0,0,0,0,0,0,8.900000000000034,70296.0,0.2015810276679842,NORMAL
L,299.9,310.4,1419,45.7,178,0,0,0,0,0,0,10.5,64848.3,0.7035573122529645,NORMAL
L,298.3,309.4,1618,31.5,108,0,0,0,0,0,0,11.099999999999966,50967.0,0.4268774703557312,NORMAL
L,297.5,308.6,1380,53.5,192,0,0,0,0,0,0,11.100000000000025,73830.0,0.758893280632411,NORMAL
L,299.1,310.5,1628,35.9,174,0,0,0,0,0,0,11.399999999999975,58445.2,0.6877470355731226,NORMAL
L,301.0,312.2,1510,39.9,61,0,0,0,0,0,0,11.199999999999989,60249.0,0.2411067193675889,NORMAL
L,297.9,309.7,2194,16.8,27,0,0,0,0,0,0,11.800000000000011,36859.2,0.1067193675889328,NORMAL
L,298.3,309.0,1657,32.2,179,0,0,0,0,0,0,10.699999999999989,53355.4,0.7075098814229249,NORMAL
L,297.2,308.3,1693,28.0,188,0,0,0,0,0,0,11.100000000000025,47404.0,0.7430830039525692,NORMAL
